kind	name	category	signature	module	doc
constant	TYPE_CHECKING	utils/other	False	manimlib.utils.file_ops	
constant	TYPE_CHECKING	utils/other	False	manimlib.utils.images	
constant	TYPE_CHECKING	utils/other	False	manimlib.utils.iterables	
constant	TYPE_CHECKING	utils/other	False	manimlib.utils.paths	
constant	TYPE_CHECKING	utils/other	False	manimlib.utils.simple_functions	
constant	TYPE_CHECKING	utils/other	False	manimlib.utils.structured_array	
function	adjacent_n_tuples	utils/other	(objects: 'Sequence[T]', n: 'int') -> 'zip[tuple[T, ...]]'	manimlib.utils.iterables	
function	adjacent_pairs	utils/other	(objects: 'Sequence[T]') -> 'zip[tuple[T, T]]'	manimlib.utils.iterables	
function	arr_clip	utils/other	(arr: 'np.ndarray', min_a: 'float', max_a: 'float') -> 'np.ndarray'	manimlib.utils.simple_functions	
function	array_is_constant	utils/other	(arr: 'np.ndarray') -> 'bool'	manimlib.utils.iterables	
function	arrays_match	utils/other	(arr1: 'np.ndarray', arr2: 'np.ndarray') -> 'bool'	manimlib.utils.iterables	
function	batch_by_comparison	utils/other	(items: 'Iterable[T]', comparison: 'Callable[[T, T], bool]') -> 'List[List[T]]'	manimlib.utils.iterables	Runs of consecutive items, each item joining the one before it wherever the comparison
function	batch_by_property	utils/other	(items: 'Iterable[T]', property_func: 'Callable[[T], S]') -> 'list[tuple[T, S]]'	manimlib.utils.iterables	Takes in a list, and returns a list of tuples, (batch, prop)
function	binary_search	utils/other	(function: 'Callable[[float], float]', target: 'float', lower_bound: 'float', upper_bound: 'float', tolerance: 'float' = 0.0001) -> 'float | None'	manimlib.utils.simple_functions	
function	cache_on_disk	utils/other	(func: 'Callable[..., T]') -> 'Callable[..., T]'	manimlib.utils.cache	
function	cartesian_product	utils/other	(*arrays: 'np.ndarray')	manimlib.utils.iterables	Copied from https://stackoverflow.com/a/11146645
function	clear_cache	utils/other	()	manimlib.utils.cache	
function	clip	utils/other	(a: 'float', min_a: 'float', max_a: 'float') -> 'float'	manimlib.utils.simple_functions	
function	clockwise_path	utils/other	() -> 'Callable[[Vect3Array, Vect3Array, float], Vect3Array]'	manimlib.utils.paths	
function	counterclockwise_path	utils/other	() -> 'Callable[[Vect3Array, Vect3Array, float], Vect3Array]'	manimlib.utils.paths	
function	extract_mobject_family_members	utils/other	(mobject_list: 'Iterable[Mobject]', exclude_pointless: 'bool' = False) -> 'list[Mobject]'	manimlib.utils.family_ops	
function	fdiv	utils/other	(a: 'Scalable', b: 'Scalable', zero_over_zero_value: 'Scalable | None' = None) -> 'Scalable'	manimlib.utils.simple_functions	Less heavyweight name for np.true_divide, enabling
function	find_file	utils/other	(file_name: 'str', directories: 'Iterable[str] | None' = None, extensions: 'Iterable[str] | None' = None) -> 'Path'	manimlib.utils.file_ops	
function	gen_choose	utils/other	(n: 'int', r: 'int') -> 'int'	manimlib.utils.simple_functions	
function	get_cache_dir	utils/other	() -> 'str'	manimlib.utils.directories	
function	get_directories	utils/other	() -> 'dict[str, str]'	manimlib.utils.directories	
function	get_downloads_dir	utils/other	() -> 'str'	manimlib.utils.directories	
function	get_full_raster_image_path	utils/other	(image_file_name: 'str') -> 'str'	manimlib.utils.images	
function	get_full_sound_file_path	utils/other	(sound_file_name: 'str') -> 'str'	manimlib.utils.sounds	
function	get_full_three_d_model_path	utils/other	(model_file_name: 'str') -> 'str'	manimlib.utils.images	
function	get_full_vector_image_path	utils/other	(image_file_name: 'str') -> 'str'	manimlib.utils.images	
function	get_num_args	utils/other	(function: 'Callable') -> 'int'	manimlib.utils.simple_functions	
function	get_output_dir	utils/other	() -> 'str'	manimlib.utils.directories	
function	get_parameters	utils/other	(function: 'Callable') -> 'Iterable[str]'	manimlib.utils.simple_functions	
function	get_raster_image_dir	utils/other	() -> 'str'	manimlib.utils.directories	
function	get_shader_dir	utils/other	() -> 'str'	manimlib.utils.directories	
function	get_sound_dir	utils/other	() -> 'str'	manimlib.utils.directories	
function	get_temp_dir	utils/other	() -> 'str'	manimlib.utils.directories	
function	get_three_d_model_dir	utils/other	() -> 'str'	manimlib.utils.directories	
function	get_vector_image_dir	utils/other	() -> 'str'	manimlib.utils.directories	
function	guarantee_existence	utils/other	(path: 'str | Path') -> 'Path'	manimlib.utils.file_ops	
function	hash_obj	utils/other	(obj: 'object') -> 'int'	manimlib.utils.iterables	
function	hash_string	utils/other	(string: 'str', n_bytes=16) -> 'str'	manimlib.utils.simple_functions	
function	index_labels	utils/other	(mobject: 'Mobject', label_height: 'float' = 0.15) -> 'VGroup'	manimlib.utils.debug	
function	index_within_group	utils/other	(counts: 'np.ndarray') -> 'np.ndarray'	manimlib.utils.iterables	Where each member of a run of groups sits within its own group, given how many members
function	invert_image	utils/other	(image: 'Iterable') -> 'Image.Image'	manimlib.utils.images	
function	keep_larger	utils/other	(start: 'np.ndarray', end: 'np.ndarray', alpha: 'float') -> 'np.ndarray'	manimlib.utils.iterables	Takes in both rather than blending between them, for a field which counts something and
function	list_difference_update	utils/other	(l1: 'Iterable[T]', l2: 'Iterable[T]') -> 'list[T]'	manimlib.utils.iterables	
function	list_update	utils/other	(l1: 'Iterable[T]', l2: 'Iterable[T]') -> 'list[T]'	manimlib.utils.iterables	Used instead of list(set(l1).update(l2)) to maintain order,
function	listify	utils/other	(obj: 'object') -> 'list'	manimlib.utils.iterables	
function	make_even	utils/other	(iterable_1: 'Sequence[T]', iterable_2: 'Sequence[S]') -> 'tuple[Sequence[T], Sequence[S]]'	manimlib.utils.iterables	
function	merge_dicts_recursively	utils/other	(*dicts)	manimlib.utils.dict_ops	Creates a dict whose keyset is the union of all the
function	path_along_arc	utils/other	(arc_angle: 'float | Tuple[float, float] | np.ndarray', axis: 'Vect3' = array([0., 0., 1.])) -> 'Callable[[Vect3Array, Vect3Array, float], Vect3Array]'	manimlib.utils.paths	arc_angle can be a single angle, or a pair of angles, in which case
function	play_sound	utils/other	(sound_file)	manimlib.utils.sounds	Play a sound file using the system's audio player
function	print_family	utils/other	(mobject: 'Mobject', n_tabs: 'int' = 0) -> 'None'	manimlib.utils.debug	For debugging purposes
function	recursive_mobject_remove	utils/other	(mobjects: 'List[Mobject]', to_remove: 'Set[Mobject]') -> 'Tuple[List[Mobject], bool]'	manimlib.utils.family_ops	Takes in a list of mobjects, together with a set of mobjects to remove.
function	remove_list_redundancies	utils/other	(lst: 'Sequence[T]') -> 'list[T]'	manimlib.utils.iterables	Remove duplicate elements while preserving order.
function	resize_array	utils/other	(nparray: 'np.ndarray', length: 'int') -> 'np.ndarray'	manimlib.utils.iterables	
function	resize_preserving_order	utils/other	(nparray: 'np.ndarray', length: 'int') -> 'np.ndarray'	manimlib.utils.iterables	
function	resize_with_interpolation	utils/other	(nparray: 'np.ndarray', length: 'int') -> 'np.ndarray'	manimlib.utils.iterables	
function	shuffled	utils/other	(iterable: 'Iterable') -> 'list'	manimlib.utils.iterables	
function	sigmoid	utils/other	(x: 'float | FloatArray')	manimlib.utils.simple_functions	
function	straight_path	utils/other	(start_points: 'np.ndarray', end_points: 'np.ndarray', alpha: 'float') -> 'np.ndarray'	manimlib.utils.paths	Same function as interpolate, but renamed to reflect
function	vmobject_to_svg	utils/other	(vmobject, filename: 'str | None' = None, pixel_width: 'int' = 1920, pixel_height: 'int' = 1080) -> 'str'	manimlib.utils.svg_export	Convert a VMobject (and its family) to an SVG string.
constant	TYPE_CHECKING	utils/rate_functions	False	manimlib.utils.rate_functions	
function	double_smooth	utils/rate_functions	(t: 'float') -> 'float'	manimlib.utils.rate_functions	
function	exponential_decay	utils/rate_functions	(t: 'float', half_life: 'float' = 0.1) -> 'float'	manimlib.utils.rate_functions	
function	linear	utils/rate_functions	(t: 'float') -> 'float'	manimlib.utils.rate_functions	
function	lingering	utils/rate_functions	(t: 'float') -> 'float'	manimlib.utils.rate_functions	
function	not_quite_there	utils/rate_functions	(func: 'Callable[[float], float]' = <function smooth at 0x7f6ff39332e0>, proportion: 'float' = 0.7) -> 'Callable[[float], float]'	manimlib.utils.rate_functions	
function	overshoot	utils/rate_functions	(t: 'float', pull_factor: 'float' = 1.5) -> 'float'	manimlib.utils.rate_functions	
function	running_start	utils/rate_functions	(t: 'float', pull_factor: 'float' = -0.5) -> 'float'	manimlib.utils.rate_functions	
function	rush_from	utils/rate_functions	(t: 'float') -> 'float'	manimlib.utils.rate_functions	
function	rush_into	utils/rate_functions	(t: 'float') -> 'float'	manimlib.utils.rate_functions	
function	slow_into	utils/rate_functions	(t: 'float') -> 'float'	manimlib.utils.rate_functions	
function	smooth	utils/rate_functions	(t: 'float') -> 'float'	manimlib.utils.rate_functions	
function	squish_rate_func	utils/rate_functions	(func: 'Callable[[float], float]', a: 'float' = 0.4, b: 'float' = 0.6) -> 'Callable[[float], float]'	manimlib.utils.rate_functions	
function	there_and_back	utils/rate_functions	(t: 'float') -> 'float'	manimlib.utils.rate_functions	
function	there_and_back_with_pause	utils/rate_functions	(t: 'float', pause_ratio: 'float' = 0.3333333333333333) -> 'float'	manimlib.utils.rate_functions	
function	wiggle	utils/rate_functions	(t: 'float', wiggles: 'float' = 2) -> 'float'	manimlib.utils.rate_functions	
constant	DOWN	utils/space_ops	array([ 0., -1.,  0.])	manimlib.utils.space_ops	
constant	OUT	utils/space_ops	array([0., 0., 1.])	manimlib.utils.space_ops	
constant	PI	utils/space_ops	3.141592653589793	manimlib.utils.space_ops	
function	R3_to_complex	utils/space_ops	(point: 'Vect3') -> 'complex'	manimlib.utils.space_ops	
constant	RIGHT	utils/space_ops	array([1., 0., 0.])	manimlib.utils.space_ops	
constant	TAU	utils/space_ops	6.283185307179586	manimlib.utils.space_ops	
constant	TYPE_CHECKING	utils/space_ops	False	manimlib.utils.space_ops	
constant	UP	utils/space_ops	array([0., 1., 0.])	manimlib.utils.space_ops	
function	angle_axis_from_quaternion	utils/space_ops	(quat: 'Vect4') -> 'Tuple[float, Vect3]'	manimlib.utils.space_ops	
function	angle_between_vectors	utils/space_ops	(v1: 'VectN', v2: 'VectN') -> 'float'	manimlib.utils.space_ops	Returns the angle between two 3D vectors.
function	angle_of_vector	utils/space_ops	(vector: 'Vect2 | Vect3') -> 'float'	manimlib.utils.space_ops	Returns polar coordinate theta when vector is project on xy plane
function	boxes_are_disjoint	utils/space_ops	(mins: 'Vect3Array', maxs: 'Vect3Array') -> 'bool'	manimlib.utils.space_ops	Whether no two of the boxes with these lower and upper corners share any of their
function	center_of_mass	utils/space_ops	(points: 'Sequence[Vect3]') -> 'Vect3'	manimlib.utils.space_ops	
function	compass_directions	utils/space_ops	(n: 'int' = 4, start_vect: 'Vect3' = array([1., 0., 0.])) -> 'Vect3'	manimlib.utils.space_ops	
function	complex_func_to_R3_func	utils/space_ops	(complex_func: 'Callable[[complex], complex]') -> 'Callable[[Vect3], Vect3]'	manimlib.utils.space_ops	
function	complex_to_R3	utils/space_ops	(complex_num: 'complex') -> 'Vect3'	manimlib.utils.space_ops	
function	cross	utils/space_ops	(v1: 'Vect3 | List[float]', v2: 'Vect3 | List[float]', out: 'np.ndarray | None' = None) -> 'Vect3 | Vect3Array'	manimlib.utils.space_ops	
function	cross2d	utils/space_ops	(a: 'Vect2 | Vect2Array', b: 'Vect2 | Vect2Array') -> 'Vect2 | Vect2Array'	manimlib.utils.space_ops	
function	find_intersection	utils/space_ops	(p0: 'Vect3 | Vect3Array', v0: 'Vect3 | Vect3Array', p1: 'Vect3 | Vect3Array', v1: 'Vect3 | Vect3Array', threshold: 'float' = 1e-05) -> 'Vect3'	manimlib.utils.space_ops	Return the intersection of a line passing through p0 in direction v0
function	get_closest_point_on_line	utils/space_ops	(a: 'VectN', b: 'VectN', p: 'VectN') -> 'VectN'	manimlib.utils.space_ops	It returns point x such that
function	get_dist	utils/space_ops	(vect1: 'VectN', vect2: 'VectN')	manimlib.utils.space_ops	
function	get_norm	utils/space_ops	(vect: 'VectN | List[float]') -> 'float'	manimlib.utils.space_ops	
function	get_unit_normal	utils/space_ops	(v1: 'Vect3', v2: 'Vect3', tol: 'float' = 1e-06) -> 'Vect3'	manimlib.utils.space_ops	
function	get_winding_number	utils/space_ops	(points: 'Sequence[Vect2 | Vect3]') -> 'float'	manimlib.utils.space_ops	
function	line_intersection	utils/space_ops	(line1: 'Tuple[Vect3, Vect3]', line2: 'Tuple[Vect3, Vect3]') -> 'Vect3'	manimlib.utils.space_ops	return intersection point of two lines,
function	line_intersects_path	utils/space_ops	(start: 'Vect2 | Vect3', end: 'Vect2 | Vect3', path: 'Vect2Array | Vect3Array') -> 'bool'	manimlib.utils.space_ops	Tests whether the line (start, end) intersects
function	midpoint	utils/space_ops	(point1: 'VectN', point2: 'VectN') -> 'VectN'	manimlib.utils.space_ops	
function	normalize	utils/space_ops	(vect: 'VectN | List[float]', fall_back: 'VectN | List[float] | None' = None) -> 'VectN'	manimlib.utils.space_ops	
function	normalize_along_axis	utils/space_ops	(array: 'np.ndarray', axis: 'int') -> 'np.ndarray'	manimlib.utils.space_ops	
function	poly_line_length	utils/space_ops	(points)	manimlib.utils.space_ops	Return the sum of the lengths between adjacent points
function	project_along_vector	utils/space_ops	(point: 'Vect3', vector: 'Vect3') -> 'Vect3'	manimlib.utils.space_ops	
function	quaternion_conjugate	utils/space_ops	(quaternion: 'Vect4') -> 'Vect4'	manimlib.utils.space_ops	
function	quaternion_from_angle_axis	utils/space_ops	(angle: 'float', axis: 'Vect3') -> 'Vect4'	manimlib.utils.space_ops	
function	quaternion_mult	utils/space_ops	(*quats: 'Vect4') -> 'Vect4'	manimlib.utils.space_ops	Inputs are treated as quaternions, where the real part is the
function	rotate_vector	utils/space_ops	(vector: 'Vect3', angle: 'float', axis: 'Vect3' = array([0., 0., 1.])) -> 'Vect3'	manimlib.utils.space_ops	
function	rotate_vector_2d	utils/space_ops	(vector: 'Vect2', angle: 'float') -> 'Vect2'	manimlib.utils.space_ops	
function	rotation_about_z	utils/space_ops	(angle: 'float') -> 'Matrix3x3'	manimlib.utils.space_ops	
function	rotation_between_vectors	utils/space_ops	(v1: 'Vect3', v2: 'Vect3') -> 'Matrix3x3'	manimlib.utils.space_ops	
function	rotation_matrix	utils/space_ops	(angle: 'float', axis: 'Vect3') -> 'Matrix3x3'	manimlib.utils.space_ops	Rotation in R^3 about a specified axis of rotation.
function	rotation_matrix_from_quaternion	utils/space_ops	(quat: 'Vect4') -> 'Matrix3x3'	manimlib.utils.space_ops	
function	rotation_matrix_transpose	utils/space_ops	(angle: 'float', axis: 'Vect3') -> 'Matrix3x3'	manimlib.utils.space_ops	
function	rotation_matrix_transpose_from_quaternion	utils/space_ops	(quat: 'Vect4') -> 'Matrix3x3'	manimlib.utils.space_ops	
function	thick_diagonal	utils/space_ops	(dim: 'int', thickness: 'int' = 2) -> 'np.ndarray'	manimlib.utils.space_ops	
function	z_to_vector	utils/space_ops	(vector: 'Vect3') -> 'Matrix3x3'	manimlib.utils.space_ops	
class	LatexError	utils/tex		manimlib.utils.tex_file_writing	Common base class for all non-exit exceptions.
constant	TEX_TO_SYMBOL_COUNT	utils/tex	{'\\!': 0, '\\,': 0, '\\-': 0, '\\/': 0, '\\:': 0, '\\;': 0, '\\>': 0, '\\aa': 0, '\\AA': 0, '\\ae': 0, '\\AE': 0, '\...	manimlib.utils.tex	
constant	TEX_TO_SYMBOL_COUNT	utils/tex	{'\\!': 0, '\\,': 0, '\\-': 0, '\\/': 0, '\\:': 0, '\\;': 0, '\\>': 0, '\\aa': 0, '\\AA': 0, '\\ae': 0, '\\AE': 0, '\...	manimlib.utils.tex_to_symbol_count	
function	full_tex_to_svg	utils/tex	(full_tex: 'str', compiler: 'str' = 'latex', message: 'str' = '')	manimlib.utils.tex_file_writing	
function	get_full_tex	utils/tex	(content: 'str', preamble: 'str' = '')	manimlib.utils.tex_file_writing	
function	get_tex_template_config	utils/tex	(template_name: 'str') -> 'dict[str, str]'	manimlib.utils.tex_file_writing	
function	remove_tex_environments	utils/tex	(tex: 'str') -> 'str'	manimlib.utils.tex	
